Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0727 | ADP:0.2545 | ADV:0.0182 | CCONJ:0.0182 | DET:0.0364 | NOUN:0.3636 | PART:0.0182 | PRON:0.0545 | PUNCT:0.0545 | VERB:0.1091,ADJ:0.0824 | ADP:0.1290 | ADV:0.0538 | AUX:0.0143 | CCONJ:0.0609 | DET:0.0573 | NOUN:0.2903 | PART:0.0358 | PRON:0.0143 | PROPN:0.0108 | PUNCT:0.1147 | SCONJ:0.0036 | VERB:0.1326,55,279
ADJ:0.0642 | ADP:0.1376 | ADV:0.0183 | AUX:0.0505 | CCONJ:0.0367 | DET:0.0780 | NOUN:0.3028 | NUM:0.0138 | PART:0.0275 | PRON:0.0505 | PROPN:0.0275 | PUNCT:0.0872 | SCONJ:0.0092 | VERB:0.0963,ADJ:0.1085 | ADP:0.1279 | ADV:0.0543 | AUX:0.0310 | CCONJ:0.0775 | DET:0.0155 | NOUN:0.2946 | NUM:0.0039 | PART:0.0194 | PRON:0.0388 | PROPN:0.0078 | PUNCT:0.1008 | SCONJ:0.0155 | VERB:0.1047,218,258
ADJ:0.0722 | ADP:0.1500 | ADV:0.0500 | AUX:0.0556 | CCONJ:0.0444 | DET:0.0389 | NOUN:0.2889 | NUM:0.0167 | PART:0.0444 | PRON:0.0444 | PROPN:0.0111 | PUNCT:0.0556 | SCONJ:0.0111 | VERB:0.1167,ADJ:0.0921 | ADP:0.1046 | ADV:0.0586 | AUX:0.0042 | CCONJ:0.0711 | DET:0.0418 | NOUN:0.3305 | PART:0.0167 | PRON:0.0335 | PUNCT:0.1088 | SCONJ:0.0209 | VERB:0.1172,180,239
ADJ:0.1407 | ADP:0.1296 | ADV:0.0444 | AUX:0.0222 | CCONJ:0.0593 | DET:0.0481 | NOUN:0.2852 | NUM:0.0037 | PART:0.0185 | PRON:0.0296 | PUNCT:0.0852 | SCONJ:0.0259 | VERB:0.1074,ADJ:0.0645 | ADP:0.1152 | ADV:0.0507 | AUX:0.0415 | CCONJ:0.0691 | DET:0.0369 | NOUN:0.3318 | PART:0.0184 | PRON:0.0276 | PUNCT:0.1198 | SCONJ:0.0276 | VERB:0.0968,270,217
ADJ:0.0735 | ADP:0.1115 | ADV:0.0493 | AUX:0.0303 | CCONJ:0.0432 | DET:0.0501 | NOUN:0.2965 | NUM:0.0086 | PART:0.0216 | PRON:0.0631 | PROPN:0.0199 | PUNCT:0.1020 | SCONJ:0.0147 | SPACE:0.0052 | SYM:0.0130 | VERB:0.0977,ADJ:0.0753 | ADP:0.1213 | ADV:0.0628 | AUX:0.0335 | CCONJ:0.1046 | DET:0.0251 | NOUN:0.3515 | PART:0.0209 | PROPN:0.0167 | PUNCT:0.0921 | SCONJ:0.0126 | SYM:0.0042 | VERB:0.0795,1157,239
ADJ:0.1013 | ADP:0.1392 | ADV:0.0506 | AUX:0.0127 | CCONJ:0.1139 | NOUN:0.3797 | NUM:0.0127 | PRON:0.0253 | PUNCT:0.0506 | VERB:0.1139,ADJ:0.1007 | ADP:0.1107 | ADV:0.0436 | AUX:0.0168 | CCONJ:0.0973 | DET:0.0201 | NOUN:0.3322 | PART:0.0201 | PRON:0.0134 | PROPN:0.0101 | PUNCT:0.1074 | SCONJ:0.0268 | VERB:0.1007,79,298
ADJ:0.0500 | ADP:0.1357 | ADV:0.0500 | AUX:0.0571 | CCONJ:0.0357 | DET:0.0786 | NOUN:0.2286 | NUM:0.0071 | PART:0.0571 | PRON:0.0714 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0143 | VERB:0.1357,ADJ:0.0754 | ADP:0.1333 | ADV:0.0725 | AUX:0.0087 | CCONJ:0.0725 | DET:0.0464 | NOUN:0.3159 | PART:0.0232 | PRON:0.0174 | PROPN:0.0029 | PUNCT:0.0957 | SCONJ:0.0319 | VERB:0.1043,140,345
ADJ:0.1230 | ADP:0.1475 | ADV:0.0328 | AUX:0.0164 | CCONJ:0.0246 | DET:0.0902 | NOUN:0.2418 | NUM:0.0205 | PART:0.0205 | PRON:0.0615 | PUNCT:0.0820 | SCONJ:0.0246 | VERB:0.1148,ADJ:0.1267 | ADP:0.1357 | ADV:0.0588 | AUX:0.0045 | CCONJ:0.0769 | DET:0.0407 | NOUN:0.3122 | PART:0.0045 | PRON:0.0226 | PROPN:0.0045 | PUNCT:0.0950 | SCONJ:0.0181 | SYM:0.0045 | VERB:0.0950,244,221
ADJ:0.0721 | ADP:0.1490 | ADV:0.0337 | AUX:0.0577 | CCONJ:0.0433 | DET:0.0721 | NOUN:0.2548 | NUM:0.0096 | PART:0.0337 | PRON:0.0481 | PUNCT:0.0433 | SCONJ:0.0385 | SPACE:0.0048 | VERB:0.1394,ADJ:0.1304 | ADP:0.1159 | ADV:0.0435 | AUX:0.0097 | CCONJ:0.0676 | DET:0.0386 | NOUN:0.3285 | PART:0.0193 | PRON:0.0290 | PUNCT:0.0821 | SCONJ:0.0290 | VERB:0.1063,208,207
ADJ:0.0845 | ADP:0.1373 | ADV:0.0704 | AUX:0.0352 | CCONJ:0.0704 | DET:0.0317 | NOUN:0.2923 | NUM:0.0035 | PART:0.0035 | PRON:0.0493 | PROPN:0.0035 | PUNCT:0.0704 | SCONJ:0.0282 | VERB:0.1197,ADJ:0.0875 | ADP:0.1333 | ADV:0.0708 | AUX:0.0167 | CCONJ:0.0917 | DET:0.0167 | NOUN:0.2833 | PART:0.0125 | PRON:0.0417 | PROPN:0.0083 | PUNCT:0.1083 | VERB:0.1292,284,240
