doc_index,register,n_tokens,n_sents,pos_counts_json,n_unique_lemmas,top_deprel_json
405,informal,212,16,"{""ADJ"": 9, ""ADP"": 21, ""ADV"": 19, ""AUX"": 11, ""CCONJ"": 7, ""DET"": 8, ""INTJ"": 1, ""NOUN"": 27, ""NUM"": 2, ""PART"": 7, ""PRON"": 30, ""PROPN"": 6, ""PUNCT"": 22, ""SCONJ"": 6, ""SPACE"": 5, ""SYM"": 1, ""VERB"": 30}",106,"{""nsubj"": 24, ""punct"": 21, ""advmod"": 18, ""ROOT"": 16, ""mark"": 14, ""case"": 12, ""obl"": 11, ""conj"": 10, ""cc"": 10, ""obj"": 9, ""det"": 8, ""advcl"": 7}"
406,informal,197,16,"{""ADJ"": 8, ""ADP"": 21, ""ADV"": 16, ""AUX"": 11, ""CCONJ"": 5, ""DET"": 8, ""NOUN"": 27, ""NUM"": 2, ""PART"": 5, ""PRON"": 29, ""PROPN"": 5, ""PUNCT"": 21, ""SCONJ"": 7, ""SPACE"": 3, ""VERB"": 29}",101,"{""nsubj"": 23, ""punct"": 20, ""advmod"": 17, ""ROOT"": 16, ""mark"": 14, ""case"": 12, ""obj"": 11, ""obl"": 10, ""det"": 8, ""conj"": 7, ""cc"": 7, ""advcl"": 7}"
407,informal,317,15,"{""ADJ"": 11, ""ADP"": 34, ""ADV"": 27, ""AUX"": 19, ""CCONJ"": 10, ""DET"": 10, ""NOUN"": 39, ""NUM"": 5, ""PART"": 8, ""PRON"": 48, ""PROPN"": 11, ""PUNCT"": 31, ""SCONJ"": 14, ""SPACE"": 5, ""VERB"": 45}",131,"{""nsubj"": 37, ""punct"": 31, ""advmod"": 26, ""case"": 23, ""obl"": 22, ""mark"": 22, ""ROOT"": 15, ""conj"": 14, ""obj"": 14, ""cc"": 12, ""det"": 11, ""aux"": 11}"
408,informal,230,14,"{""ADJ"": 11, ""ADP"": 21, ""ADV"": 22, ""AUX"": 15, ""CCONJ"": 7, ""DET"": 8, ""INTJ"": 1, ""NOUN"": 28, ""NUM"": 2, ""PART"": 6, ""PRON"": 32, ""PROPN"": 8, ""PUNCT"": 24, ""SCONJ"": 10, ""SPACE"": 4, ""SYM"": 1, ""VERB"": 30}",116,"{""nsubj"": 26, ""punct"": 24, ""advmod"": 22, ""mark"": 19, ""ROOT"": 14, ""obj"": 12, ""cc"": 11, ""conj"": 10, ""case"": 10, ""obl"": 10, ""det"": 8, ""advcl"": 8}"
409,informal,243,15,"{""ADJ"": 10, ""ADP"": 25, ""ADV"": 30, ""AUX"": 13, ""CCONJ"": 5, ""DET"": 10, ""NOUN"": 33, ""NUM"": 3, ""PART"": 7, ""PRON"": 35, ""PROPN"": 4, ""PUNCT"": 24, ""SCONJ"": 7, ""SPACE"": 3, ""VERB"": 34}",120,"{""nsubj"": 28, ""advmod"": 24, ""punct"": 23, ""mark"": 16, ""ROOT"": 15, ""obl"": 15, ""case"": 14, ""obj"": 12, ""conj"": 10, ""det"": 10, ""advcl"": 10, ""compound:prt"": 9}"
410,informal,192,12,"{""ADJ"": 7, ""ADP"": 20, ""ADV"": 16, ""AUX"": 13, ""CCONJ"": 6, ""DET"": 8, ""NOUN"": 29, ""NUM"": 2, ""PART"": 5, ""PRON"": 27, ""PROPN"": 6, ""PUNCT"": 18, ""SCONJ"": 6, ""SPACE"": 3, ""VERB"": 26}",101,"{""nsubj"": 22, ""punct"": 17, ""advmod"": 17, ""mark"": 13, ""ROOT"": 12, ""case"": 11, ""obj"": 11, ""obl"": 10, ""conj"": 8, ""cc"": 8, ""det"": 8, ""aux"": 8}"
411,informal,220,14,"{""ADJ"": 9, ""ADP"": 22, ""ADV"": 23, ""AUX"": 12, ""CCONJ"": 5, ""DET"": 9, ""NOUN"": 37, ""NUM"": 2, ""PART"": 6, ""PRON"": 30, ""PROPN"": 4, ""PUNCT"": 23, ""SCONJ"": 7, ""SPACE"": 3, ""VERB"": 28}",110,"{""nsubj"": 23, ""punct"": 22, ""advmod"": 18, ""mark"": 16, ""ROOT"": 14, ""case"": 13, ""obl"": 12, ""obj"": 12, ""conj"": 10, ""det"": 9, ""compound:prt"": 9, ""cc"": 7}"
412,informal,232,15,"{""ADJ"": 10, ""ADP"": 20, ""ADV"": 25, ""AUX"": 13, ""CCONJ"": 10, ""DET"": 10, ""NOUN"": 32, ""NUM"": 2, ""PART"": 7, ""PRON"": 33, ""PROPN"": 4, ""PUNCT"": 21, ""SCONJ"": 7, ""SPACE"": 3, ""VERB"": 35}",120,"{""nsubj"": 25, ""advmod"": 23, ""punct"": 20, ""ROOT"": 15, ""mark"": 15, ""obj"": 13, ""cc"": 12, ""conj"": 11, ""case"": 11, ""obl"": 11, ""advcl"": 11, ""det"": 10}"
413,informal,274,16,"{""ADJ"": 13, ""ADP"": 28, ""ADV"": 32, ""AUX"": 14, ""CCONJ"": 8, ""DET"": 11, ""INTJ"": 1, ""NOUN"": 35, ""NUM"": 2, ""PART"": 6, ""PRON"": 42, ""PROPN"": 4, ""PUNCT"": 27, ""SCONJ"": 7, ""SPACE"": 6, ""VERB"": 38}",124,"{""nsubj"": 32, ""advmod"": 27, ""punct"": 26, ""case"": 18, ""obl"": 17, ""ROOT"": 16, ""mark"": 16, ""obj"": 14, ""det"": 11, ""conj"": 10, ""cc"": 10, ""advcl"": 10}"
414,informal,234,14,"{""ADJ"": 9, ""ADP"": 21, ""ADV"": 21, ""AUX"": 12, ""CCONJ"": 5, ""DET"": 10, ""INTJ"": 1, ""NOUN"": 35, ""NUM"": 2, ""PART"": 7, ""PRON"": 34, ""PROPN"": 4, ""PUNCT"": 24, ""SCONJ"": 11, ""SPACE"": 5, ""VERB"": 33}",114,"{""nsubj"": 28, ""punct"": 23, ""mark"": 22, ""advmod"": 19, ""ROOT"": 14, ""case"": 12, ""obj"": 12, ""obl"": 11, ""det"": 10, ""advcl"": 10, ""conj"": 7, ""cc"": 7}"
415,informal,178,13,"{""ADJ"": 6, ""ADP"": 19, ""ADV"": 15, ""AUX"": 10, ""CCONJ"": 6, ""DET"": 8, ""NOUN"": 26, ""NUM"": 2, ""PART"": 5, ""PRON"": 25, ""PROPN"": 5, ""PUNCT"": 18, ""SCONJ"": 6, ""SPACE"": 3, ""VERB"": 24}",91,"{""nsubj"": 20, ""punct"": 17, ""advmod"": 14, ""ROOT"": 13, ""mark"": 13, ""case"": 10, ""obl"": 10, ""obj"": 9, ""conj"": 8, ""cc"": 8, ""det"": 8, ""advcl"": 6}"
416,informal,174,12,"{""ADJ"": 6, ""ADP"": 18, ""ADV"": 14, ""AUX"": 10, ""CCONJ"": 5, ""DET"": 8, ""NOUN"": 26, ""NUM"": 2, ""PART"": 5, ""PRON"": 25, ""PROPN"": 4, ""PUNCT"": 18, ""SCONJ"": 6, ""SPACE"": 3, ""VERB"": 24}",90,"{""nsubj"": 20, ""punct"": 17, ""advmod"": 14, ""mark"": 13, ""ROOT"": 12, ""case"": 9, ""obl"": 9, ""obj"": 9, ""det"": 8, ""conj"": 7, ""cc"": 7, ""advcl"": 6}"
417,informal,211,13,"{""ADJ"": 9, ""ADP"": 23, ""ADV"": 20, ""AUX"": 13, ""CCONJ"": 6, ""DET"": 9, ""NOUN"": 30, ""NUM"": 3, ""PART"": 5, ""PRON"": 30, ""PROPN"": 5, ""PUNCT"": 21, ""SCONJ"": 6, ""SPACE"": 3, ""VERB"": 28}",108,"{""nsubj"": 23, ""punct"": 20, ""advmod"": 19, ""case"": 14, ""ROOT"": 13, ""obl"": 13, ""mark"": 13, ""obj"": 10, ""det"": 9, ""conj"": 8, ""cc"": 8, ""advcl"": 7}"
418,informal,206,13,"{""ADJ"": 7, ""ADP"": 24, ""ADV"": 15, ""AUX"": 11, ""CCONJ"": 6, ""DET"": 8, ""NOUN"": 28, ""NUM"": 2, ""PART"": 6, ""PRON"": 31, ""PROPN"": 6, ""PUNCT"": 19, ""SCONJ"": 10, ""SPACE"": 3, ""VERB"": 30}",100,"{""nsubj"": 25, ""mark"": 19, ""punct"": 18, ""advmod"": 15, ""ROOT"": 13, ""case"": 13, ""obl"": 12, ""obj"": 11, ""advcl"": 9, ""conj"": 8, ""cc"": 8, ""det"": 8}"
419,informal,198,14,"{""ADJ"": 8, ""ADP"": 21, ""ADV"": 18, ""AUX"": 12, ""CCONJ"": 5, ""DET"": 9, ""NOUN"": 29, ""NUM"": 2, ""PART"": 7, ""PRON"": 26, ""PROPN"": 5, ""PUNCT"": 19, ""SCONJ"": 7, ""SPACE"": 3, ""VERB"": 27}",101,"{""nsubj"": 20, ""punct"": 18, ""advmod"": 16, ""mark"": 16, ""ROOT"": 14, ""case"": 12, ""obl"": 11, ""det"": 9, ""obj"": 9, ""conj"": 8, ""cc"": 8, ""aux"": 7}"
420,informal,242,16,"{""ADJ"": 8, ""ADP"": 25, ""ADV"": 23, ""AUX"": 16, ""CCONJ"": 8, ""DET"": 9, ""NOUN"": 32, ""NUM"": 2, ""PART"": 6, ""PRON"": 37, ""PROPN"": 4, ""PUNCT"": 23, ""SCONJ"": 11, ""SPACE"": 3, ""VERB"": 35}",113,"{""nsubj"": 28, ""advmod"": 23, ""punct"": 22, ""mark"": 19, ""ROOT"": 16, ""obj"": 14, ""case"": 12, ""obl"": 12, ""aux"": 11, ""cc"": 9, ""det"": 9, ""advcl"": 9}"
421,informal,192,13,"{""ADJ"": 6, ""ADP"": 20, ""ADV"": 16, ""AUX"": 12, ""CCONJ"": 6, ""DET"": 8, ""NOUN"": 27, ""NUM"": 2, ""PART"": 5, ""PRON"": 29, ""PROPN"": 4, ""PUNCT"": 20, ""SCONJ"": 6, ""SPACE"": 3, ""VERB"": 28}",93,"{""nsubj"": 23, ""punct"": 19, ""advmod"": 16, ""ROOT"": 13, ""mark"": 13, ""case"": 11, ""obl"": 11, ""obj"": 10, ""conj"": 9, ""det"": 8, ""aux"": 8, ""cc"": 7}"
422,informal,212,15,"{""ADJ"": 8, ""ADP"": 22, ""ADV"": 18, ""AUX"": 11, ""CCONJ"": 8, ""DET"": 8, ""NOUN"": 35, ""NUM"": 3, ""PART"": 5, ""PRON"": 29, ""PROPN"": 4, ""PUNCT"": 20, ""SCONJ"": 8, ""SPACE"": 3, ""VERB"": 30}",106,"{""nsubj"": 24, ""punct"": 19, ""advmod"": 16, ""ROOT"": 15, ""mark"": 14, ""case"": 13, ""obl"": 13, ""cc"": 10, ""conj"": 9, ""obj"": 9, ""det"": 8, ""advcl"": 7}"
423,informal,35,2,"{""ADJ"": 2, ""ADP"": 2, ""ADV"": 3, ""AUX"": 2, ""CCONJ"": 1, ""DET"": 3, ""NOUN"": 5, ""PART"": 1, ""PRON"": 5, ""PROPN"": 1, ""PUNCT"": 4, ""SPACE"": 1, ""VERB"": 5}",28,"{""nsubj"": 5, ""conj"": 4, ""punct"": 4, ""advmod"": 3, ""dep"": 2, ""ROOT"": 2, ""mark"": 2, ""det"": 2, ""obj"": 2, ""iobj"": 2, ""advcl"": 1, ""cop"": 1}"
424,informal,33,6,"{""ADJ"": 2, ""ADP"": 1, ""ADV"": 4, ""AUX"": 1, ""DET"": 2, ""NOUN"": 7, ""PRON"": 3, ""PROPN"": 1, ""PUNCT"": 6, ""SPACE"": 2, ""VERB"": 4}",24,"{""ROOT"": 6, ""nsubj"": 5, ""punct"": 4, ""advmod"": 4, ""dep"": 3, ""conj"": 3, ""amod"": 2, ""obj"": 2, ""mark"": 1, ""advcl"": 1, ""det"": 1, ""cop"": 1}"
425,informal,47,4,"{""ADJ"": 4, ""ADP"": 3, ""ADV"": 4, ""AUX"": 1, ""CCONJ"": 2, ""DET"": 2, ""NOUN"": 10, ""PART"": 1, ""PRON"": 6, ""PROPN"": 1, ""PUNCT"": 5, ""SCONJ"": 1, ""SPACE"": 1, ""VERB"": 6}",41,"{""nsubj"": 7, ""ROOT"": 4, ""conj"": 4, ""punct"": 4, ""amod"": 4, ""mark"": 3, ""advcl"": 3, ""case"": 3, ""dep"": 2, ""advmod"": 2, ""obl"": 2, ""nmod:poss"": 1}"
426,informal,58,5,"{""ADJ"": 1, ""ADP"": 8, ""ADV"": 4, ""AUX"": 2, ""CCONJ"": 3, ""DET"": 4, ""NOUN"": 11, ""PRON"": 7, ""PROPN"": 1, ""PUNCT"": 4, ""SCONJ"": 2, ""SPACE"": 1, ""VERB"": 10}",44,"{""nsubj"": 7, ""conj"": 6, ""case"": 6, ""obl"": 6, ""ROOT"": 5, ""mark"": 4, ""dep"": 3, ""punct"": 3, ""advmod"": 3, ""det"": 3, ""cc"": 3, ""advcl"": 2}"
427,informal,102,2,"{""ADJ"": 6, ""ADP"": 9, ""ADV"": 11, ""AUX"": 4, ""CCONJ"": 4, ""DET"": 3, ""NOUN"": 20, ""PART"": 2, ""PRON"": 13, ""PROPN"": 1, ""PUNCT"": 11, ""SCONJ"": 3, ""SPACE"": 2, ""VERB"": 13}",72,"{""punct"": 11, ""advmod"": 10, ""conj"": 9, ""nsubj"": 8, ""mark"": 7, ""advcl"": 6, ""case"": 6, ""obj"": 6, ""obl"": 6, ""dep"": 4, ""cc"": 4, ""nmod:poss"": 4}"
428,informal,113,6,"{""ADJ"": 6, ""ADP"": 8, ""ADV"": 11, ""AUX"": 4, ""CCONJ"": 5, ""DET"": 4, ""NOUN"": 13, ""PART"": 5, ""PRON"": 18, ""PROPN"": 2, ""PUNCT"": 9, ""SCONJ"": 3, ""SPACE"": 5, ""VERB"": 20}",66,"{""nsubj"": 15, ""advmod"": 11, ""punct"": 8, ""case"": 8, ""conj"": 7, ""obj"": 7, ""obl"": 7, ""dep"": 6, ""ROOT"": 6, ""cc"": 6, ""mark"": 5, ""advcl"": 4}"
429,informal,78,8,"{""ADJ"": 3, ""ADP"": 6, ""ADV"": 9, ""AUX"": 6, ""CCONJ"": 3, ""DET"": 2, ""NOUN"": 14, ""PRON"": 11, ""PROPN"": 1, ""PUNCT"": 9, ""SPACE"": 3, ""VERB"": 11}",50,"{""nsubj"": 9, ""ROOT"": 8, ""punct"": 8, ""advmod"": 7, ""conj"": 6, ""case"": 6, ""cop"": 5, ""dep"": 4, ""advcl"": 3, ""obj"": 3, ""cc"": 3, ""obl"": 3}"
430,informal,17,3,"{""ADP"": 1, ""ADV"": 1, ""DET"": 1, ""NOUN"": 5, ""PRON"": 2, ""PROPN"": 1, ""PUNCT"": 2, ""SPACE"": 1, ""VERB"": 3}",14,"{""nsubj"": 3, ""ROOT"": 3, ""conj"": 3, ""dep"": 2, ""punct"": 1, ""mark"": 1, ""advcl"": 1, ""advmod"": 1, ""nmod"": 1, ""obj"": 1}"
431,informal,31,4,"{""ADJ"": 1, ""ADP"": 2, ""ADV"": 5, ""DET"": 2, ""NOUN"": 7, ""PRON"": 3, ""PROPN"": 1, ""PUNCT"": 5, ""SPACE"": 1, ""VERB"": 4}",24,"{""advmod"": 5, ""nsubj"": 4, ""ROOT"": 4, ""punct"": 4, ""conj"": 3, ""dep"": 2, ""obj"": 2, ""mark"": 1, ""advcl"": 1, ""fixed"": 1, ""det"": 1, ""amod"": 1}"
432,informal,40,3,"{""ADJ"": 2, ""ADP"": 3, ""ADV"": 3, ""AUX"": 1, ""CCONJ"": 1, ""DET"": 2, ""NOUN"": 7, ""PART"": 2, ""PRON"": 6, ""PROPN"": 1, ""PUNCT"": 4, ""SCONJ"": 1, ""SPACE"": 1, ""VERB"": 6}",32,"{""nsubj"": 5, ""conj"": 4, ""ROOT"": 3, ""punct"": 3, ""mark"": 3, ""advcl"": 3, ""advmod"": 3, ""obj"": 3, ""dep"": 2, ""case"": 2, ""obl"": 2, ""det"": 1}"
433,informal,76,5,"{""ADJ"": 3, ""ADP"": 5, ""ADV"": 8, ""AUX"": 5, ""CCONJ"": 1, ""DET"": 4, ""INTJ"": 1, ""NOUN"": 10, ""PART"": 2, ""PRON"": 13, ""PROPN"": 1, ""PUNCT"": 9, ""SCONJ"": 1, ""SPACE"": 3, ""VERB"": 10}",49,"{""punct"": 10, ""nsubj"": 9, ""advmod"": 9, ""ROOT"": 5, ""dep"": 4, ""advcl"": 4, ""obj"": 4, ""conj"": 3, ""mark"": 3, ""aux"": 3, ""det"": 3, ""case"": 2}"
434,informal,64,4,"{""ADJ"": 2, ""ADP"": 8, ""ADV"": 9, ""CCONJ"": 3, ""DET"": 1, ""NOUN"": 12, ""PRON"": 10, ""PROPN"": 1, ""PUNCT"": 6, ""SCONJ"": 2, ""SPACE"": 2, ""VERB"": 8}",52,"{""advmod"": 9, ""nsubj"": 7, ""conj"": 7, ""case"": 7, ""punct"": 5, ""obl"": 5, ""ROOT"": 4, ""dep"": 3, ""mark"": 3, ""obj"": 3, ""cc"": 3, ""advcl"": 2}"
435,informal,72,3,"{""ADJ"": 2, ""ADP"": 5, ""ADV"": 13, ""CCONJ"": 2, ""DET"": 1, ""NOUN"": 15, ""PART"": 3, ""PRON"": 7, ""PROPN"": 1, ""PUNCT"": 11, ""SPACE"": 2, ""VERB"": 10}",50,"{""advmod"": 12, ""punct"": 11, ""nsubj"": 8, ""conj"": 6, ""obl"": 4, ""case"": 4, ""obj"": 4, ""dep"": 3, ""mark"": 3, ""ROOT"": 3, ""advcl"": 2, ""dislocated"": 2}"
436,informal,55,4,"{""ADJ"": 1, ""ADP"": 5, ""ADV"": 4, ""AUX"": 2, ""DET"": 2, ""NOUN"": 12, ""PART"": 1, ""PRON"": 8, ""PROPN"": 2, ""PUNCT"": 7, ""SCONJ"": 1, ""SPACE"": 1, ""SYM"": 1, ""VERB"": 8}",39,"{""conj"": 8, ""punct"": 7, ""nsubj"": 6, ""advmod"": 6, ""ROOT"": 4, ""case"": 4, ""obl"": 3, ""dep"": 2, ""mark"": 2, ""amod"": 2, ""acl:relcl"": 2, ""advcl"": 1}"
437,informal,37,1,"{""ADJ"": 2, ""ADP"": 2, ""ADV"": 5, ""AUX"": 1, ""CCONJ"": 2, ""DET"": 3, ""NOUN"": 10, ""PRON"": 1, ""PROPN"": 1, ""PUNCT"": 4, ""SPACE"": 1, ""VERB"": 5}",29,"{""conj"": 6, ""punct"": 4, ""nsubj:pass"": 3, ""advmod"": 3, ""amod"": 3, ""dep"": 2, ""nsubj"": 2, ""cc"": 2, ""aux"": 2, ""case"": 2, ""det"": 2, ""mark"": 1}"
438,informal,94,4,"{""ADJ"": 8, ""ADP"": 7, ""ADV"": 11, ""AUX"": 7, ""CCONJ"": 3, ""NOUN"": 16, ""PART"": 3, ""PRON"": 12, ""PROPN"": 1, ""PUNCT"": 9, ""SCONJ"": 3, ""SPACE"": 2, ""VERB"": 12}",63,"{""advmod"": 11, ""nsubj"": 9, ""punct"": 9, ""mark"": 7, ""case"": 6, ""amod"": 5, ""obl"": 5, ""ROOT"": 4, ""obj"": 4, ""aux"": 4, ""conj"": 4, ""advcl"": 4}"
439,informal,57,3,"{""ADJ"": 6, ""ADP"": 2, ""ADV"": 8, ""AUX"": 6, ""CCONJ"": 2, ""NOUN"": 9, ""PART"": 1, ""PRON"": 6, ""PROPN"": 2, ""PUNCT"": 5, ""SCONJ"": 2, ""SPACE"": 2, ""VERB"": 6}",39,"{""advmod"": 9, ""nsubj"": 5, ""punct"": 5, ""ROOT"": 3, ""amod"": 3, ""obj"": 3, ""aux"": 3, ""conj"": 3, ""obl"": 3, ""cop"": 3, ""mark"": 3, ""cc"": 2}"
440,informal,85,5,"{""ADJ"": 7, ""ADP"": 7, ""ADV"": 12, ""AUX"": 7, ""CCONJ"": 3, ""DET"": 1, ""NOUN"": 11, ""PART"": 3, ""PRON"": 10, ""PROPN"": 2, ""PUNCT"": 6, ""SCONJ"": 2, ""SPACE"": 3, ""VERB"": 11}",61,"{""advmod"": 14, ""nsubj"": 8, ""punct"": 6, ""case"": 6, ""ROOT"": 5, ""obj"": 5, ""obl"": 5, ""mark"": 5, ""amod"": 4, ""aux"": 4, ""cc"": 3, ""advcl"": 3}"
441,informal,55,3,"{""ADJ"": 5, ""ADP"": 2, ""ADV"": 8, ""AUX"": 4, ""CCONJ"": 2, ""DET"": 1, ""NOUN"": 8, ""PART"": 1, ""PRON"": 6, ""PROPN"": 2, ""PUNCT"": 4, ""SCONJ"": 2, ""SPACE"": 3, ""VERB"": 7}",39,"{""advmod"": 7, ""nsubj"": 5, ""punct"": 4, ""ROOT"": 3, ""amod"": 3, ""obj"": 3, ""conj"": 3, ""mark"": 3, ""dep"": 3, ""aux"": 2, ""cc"": 2, ""case"": 2}"
442,informal,81,6,"{""ADJ"": 7, ""ADP"": 5, ""ADV"": 8, ""AUX"": 6, ""CCONJ"": 3, ""DET"": 2, ""NOUN"": 13, ""PART"": 2, ""PRON"": 10, ""PROPN"": 1, ""PUNCT"": 8, ""SCONJ"": 2, ""SPACE"": 2, ""VERB"": 12}",56,"{""nsubj"": 8, ""punct"": 8, ""advmod"": 7, ""ROOT"": 6, ""obj"": 6, ""case"": 5, ""amod"": 4, ""aux"": 4, ""conj"": 4, ""mark"": 4, ""cc"": 3, ""obl"": 3}"
443,informal,56,2,"{""ADJ"": 5, ""ADP"": 3, ""ADV"": 6, ""AUX"": 4, ""CCONJ"": 2, ""NOUN"": 10, ""PART"": 1, ""PRON"": 7, ""PROPN"": 1, ""PUNCT"": 4, ""SCONJ"": 3, ""SPACE"": 2, ""VERB"": 8}",38,"{""nsubj"": 6, ""advmod"": 6, ""obj"": 5, ""punct"": 4, ""mark"": 4, ""amod"": 3, ""conj"": 3, ""case"": 3, ""obl"": 3, ""ROOT"": 2, ""aux"": 2, ""cc"": 2}"
444,informal,90,5,"{""ADJ"": 11, ""ADP"": 6, ""ADV"": 10, ""AUX"": 5, ""CCONJ"": 6, ""DET"": 3, ""NOUN"": 18, ""NUM"": 2, ""PART"": 2, ""PRON"": 7, ""PROPN"": 1, ""PUNCT"": 6, ""SCONJ"": 2, ""SPACE"": 2, ""VERB"": 9}",62,"{""advmod"": 9, ""obj"": 7, ""nsubj"": 6, ""punct"": 6, ""cc"": 6, ""conj"": 6, ""case"": 6, ""ROOT"": 5, ""amod"": 5, ""mark"": 4, ""nmod"": 4, ""obl"": 3}"
445,informal,55,2,"{""ADJ"": 6, ""ADP"": 3, ""ADV"": 6, ""AUX"": 5, ""CCONJ"": 2, ""NOUN"": 8, ""PART"": 1, ""PRON"": 8, ""PROPN"": 1, ""PUNCT"": 4, ""SCONJ"": 2, ""SPACE"": 2, ""VERB"": 7}",39,"{""nsubj"": 6, ""advmod"": 6, ""amod"": 4, ""obj"": 4, ""punct"": 4, ""aux"": 3, ""conj"": 3, ""case"": 3, ""obl"": 3, ""mark"": 3, ""ROOT"": 2, ""cc"": 2}"
446,informal,67,4,"{""ADJ"": 6, ""ADP"": 2, ""ADV"": 10, ""AUX"": 7, ""CCONJ"": 3, ""NOUN"": 10, ""PART"": 1, ""PRON"": 7, ""PROPN"": 1, ""PUNCT"": 7, ""SCONJ"": 3, ""SPACE"": 3, ""VERB"": 7}",41,"{""advmod"": 8, ""nsubj"": 7, ""punct"": 7, ""ROOT"": 4, ""amod"": 4, ""conj"": 4, ""obl"": 4, ""cop"": 4, ""mark"": 4, ""obj"": 3, ""aux"": 3, ""cc"": 3}"
447,informal,218,5,"{""ADJ"": 17, ""ADP"": 9, ""ADV"": 28, ""AUX"": 12, ""CCONJ"": 6, ""DET"": 20, ""NOUN"": 29, ""NUM"": 1, ""PART"": 7, ""PRON"": 26, ""PROPN"": 1, ""PUNCT"": 23, ""SCONJ"": 7, ""SPACE"": 7, ""SYM"": 2, ""VERB"": 23}",93,"{""advmod"": 27, ""punct"": 22, ""nsubj"": 20, ""det"": 19, ""obj"": 13, ""obl"": 12, ""cc"": 9, ""mark"": 8, ""conj"": 8, ""advcl"": 8, ""dep"": 8, ""amod"": 7}"
448,informal,270,7,"{""ADJ"": 19, ""ADP"": 15, ""ADV"": 37, ""AUX"": 12, ""CCONJ"": 7, ""DET"": 22, ""NOUN"": 33, ""NUM"": 1, ""PART"": 10, ""PRON"": 34, ""PROPN"": 1, ""PUNCT"": 29, ""SCONJ"": 7, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 34}",109,"{""advmod"": 35, ""punct"": 28, ""nsubj"": 22, ""det"": 21, ""obj"": 17, ""obl"": 16, ""case"": 12, ""mark"": 10, ""cc"": 10, ""conj"": 9, ""dep"": 9, ""acl:relcl"": 8}"
449,informal,199,6,"{""ADJ"": 16, ""ADP"": 9, ""ADV"": 25, ""AUX"": 10, ""CCONJ"": 5, ""DET"": 18, ""NOUN"": 26, ""NUM"": 1, ""PART"": 7, ""PRON"": 26, ""PUNCT"": 21, ""SCONJ"": 7, ""SPACE"": 5, ""SYM"": 1, ""VERB"": 22}",87,"{""advmod"": 25, ""punct"": 20, ""det"": 18, ""nsubj"": 17, ""obj"": 12, ""obl"": 10, ""advcl"": 9, ""mark"": 8, ""cc"": 7, ""conj"": 7, ""ROOT"": 6, ""amod"": 6}"
450,informal,227,8,"{""ADJ"": 17, ""ADP"": 11, ""ADV"": 29, ""AUX"": 10, ""CCONJ"": 7, ""DET"": 18, ""NOUN"": 29, ""NUM"": 1, ""PART"": 7, ""PRON"": 30, ""PROPN"": 1, ""PUNCT"": 25, ""SCONJ"": 8, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 26}",101,"{""advmod"": 27, ""punct"": 25, ""nsubj"": 19, ""det"": 18, ""obj"": 15, ""obl"": 13, ""cc"": 9, ""case"": 9, ""ROOT"": 8, ""mark"": 8, ""conj"": 8, ""advcl"": 8}"
451,informal,199,5,"{""ADJ"": 16, ""ADP"": 9, ""ADV"": 25, ""AUX"": 10, ""CCONJ"": 5, ""DET"": 18, ""NOUN"": 25, ""NUM"": 1, ""PART"": 7, ""PRON"": 26, ""PROPN"": 1, ""PUNCT"": 21, ""SCONJ"": 7, ""SPACE"": 5, ""SYM"": 1, ""VERB"": 22}",87,"{""advmod"": 25, ""punct"": 20, ""det"": 18, ""nsubj"": 17, ""obj"": 12, ""obl"": 10, ""mark"": 8, ""advcl"": 8, ""cc"": 7, ""conj"": 7, ""amod"": 6, ""acl:relcl"": 6}"
452,informal,257,9,"{""ADJ"": 19, ""ADP"": 12, ""ADV"": 33, ""AUX"": 10, ""CCONJ"": 6, ""DET"": 20, ""INTJ"": 1, ""NOUN"": 31, ""NUM"": 2, ""PART"": 9, ""PRON"": 34, ""PROPN"": 1, ""PUNCT"": 29, ""SCONJ"": 10, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 32}",110,"{""advmod"": 32, ""punct"": 29, ""nsubj"": 26, ""det"": 19, ""obj"": 14, ""obl"": 12, ""advcl"": 12, ""mark"": 11, ""case"": 10, ""ROOT"": 9, ""amod"": 9, ""cc"": 8}"
453,informal,257,7,"{""ADJ"": 20, ""ADP"": 11, ""ADV"": 33, ""AUX"": 13, ""CCONJ"": 5, ""DET"": 19, ""NOUN"": 38, ""NUM"": 3, ""PART"": 7, ""PRON"": 33, ""PROPN"": 3, ""PUNCT"": 28, ""SCONJ"": 7, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 28}",118,"{""advmod"": 32, ""punct"": 27, ""nsubj"": 22, ""det"": 19, ""obl"": 15, ""obj"": 14, ""conj"": 11, ""dep"": 11, ""amod"": 10, ""cc"": 10, ""mark"": 9, ""advcl"": 9}"
