Abstract_Dep_Counts,Generated_Abstract_Dep_Counts
ROOT:4 | advcl:4 | advmod:5 | aux:3 | case:9 | cc:3 | ccomp:2 | conj:3 | cop:2 | det:2 | fixed:1 | mark:6 | nmod:2 | nmod:poss:1 | nsubj:9 | obj:1 | obl:7 | punct:9 | xcomp:1,ROOT:9 | acl:relcl:2 | advcl:2 | advmod:7 | amod:5 | aux:4 | case:4 | cc:4 | compound:prt:6 | conj:6 | cop:1 | expl:1 | mark:1 | nmod:1 | nmod:poss:2 | nsubj:9 | obj:7 | obl:3 | punct:11
ROOT:3 | advcl:1 | advmod:2 | amod:3 | case:1 | cop:1 | det:3 | mark:1 | nmod:poss:1 | nsubj:1 | obl:1 | punct:4,ROOT:10 | advcl:4 | advmod:7 | amod:4 | aux:4 | case:5 | cc:2 | conj:2 | cop:2 | det:2 | dislocated:1 | mark:6 | nmod:1 | nsubj:9 | obj:8 | obl:5 | punct:12 | xcomp:1
ROOT:4 | acl:relcl:1 | advcl:1 | advmod:7 | amod:2 | case:3 | ccomp:1 | conj:1 | cop:1 | det:4 | mark:1 | nmod:1 | nsubj:3 | obj:2 | obl:2 | parataxis:1 | punct:6,ROOT:11 | acl:1 | acl:relcl:1 | advcl:4 | advmod:9 | amod:4 | aux:7 | case:5 | cc:3 | compound:prt:2 | conj:6 | det:3 | mark:3 | nmod:1 | nsubj:10 | nsubj:pass:2 | obj:8 | obl:3 | punct:17
ROOT:2 | amod:1 | case:1 | cop:1 | det:1 | nsubj:2 | obj:1 | punct:2,ROOT:9 | advcl:4 | advmod:8 | amod:4 | aux:3 | case:2 | cc:3 | compound:prt:1 | conj:3 | det:2 | expl:1 | fixed:1 | mark:3 | nmod:poss:1 | nsubj:6 | nsubj:pass:1 | obj:4 | obl:2 | punct:11 | xcomp:3
ROOT:11 | acl:2 | acl:relcl:5 | advcl:6 | advmod:11 | amod:6 | appos:1 | aux:4 | case:10 | cc:11 | ccomp:2 | compound:prt:2 | conj:7 | cop:9 | csubj:2 | det:12 | dislocated:2 | expl:4 | fixed:2 | mark:16 | nmod:6 | nmod:poss:1 | nsubj:18 | nsubj:pass:2 | nummod:1 | obj:6 | obl:7 | punct:17 | xcomp:7,ROOT:13 | acl:relcl:4 | advcl:2 | advmod:14 | amod:4 | aux:5 | case:9 | cc:5 | ccomp:3 | compound:prt:1 | conj:4 | cop:4 | csubj:2 | dep:1 | det:3 | dislocated:1 | expl:5 | fixed:3 | flat:name:1 | mark:11 | nmod:2 | nsubj:23 | nsubj:pass:1 | obj:8 | obl:6 | parataxis:4 | punct:18 | xcomp:3
ROOT:2 | acl:relcl:1 | advmod:1 | case:1 | cop:1 | nmod:1 | nsubj:1 | obl:1 | punct:1,ROOT:19 | acl:2 | acl:relcl:2 | advcl:3 | advmod:21 | amod:3 | aux:2 | case:13 | cc:8 | compound:prt:2 | conj:6 | cop:5 | det:3 | expl:3 | fixed:2 | mark:4 | nmod:1 | nmod:poss:1 | nsubj:14 | obj:5 | obl:14 | punct:26 | xcomp:1
ROOT:2 | acl:relcl:1 | advmod:1 | amod:1 | case:1 | nmod:1 | nmod:poss:2 | nsubj:1 | obj:1 | obl:1 | punct:1,ROOT:34 | acl:relcl:7 | advcl:2 | advmod:18 | amod:10 | aux:6 | case:13 | cc:10 | ccomp:1 | compound:prt:1 | conj:7 | cop:6 | dep:1 | det:7 | expl:1 | fixed:3 | flat:name:1 | mark:6 | nmod:3 | nmod:poss:2 | nsubj:25 | obj:12 | obl:9 | punct:43 | xcomp:4
ROOT:2 | advmod:1 | mark:1 | nmod:1 | nsubj:pass:2 | punct:1 | xcomp:1,ROOT:25 | advcl:4 | advmod:17 | amod:3 | appos:1 | aux:9 | case:10 | cc:7 | ccomp:1 | compound:prt:3 | conj:3 | cop:1 | csubj:1 | dep:1 | det:6 | expl:2 | fixed:2 | flat:name:1 | mark:13 | nmod:2 | nmod:poss:1 | nsubj:29 | obj:15 | obl:10 | parataxis:1 | punct:29 | xcomp:1
ROOT:4 | acl:2 | advmod:1 | amod:1 | case:1 | cop:1 | det:3 | expl:1 | mark:3 | nmod:1 | obj:2 | obl:1,ROOT:19 | acl:relcl:1 | advcl:3 | advmod:13 | amod:5 | aux:5 | case:10 | cc:5 | ccomp:2 | compound:prt:1 | conj:3 | cop:1 | det:4 | dislocated:1 | expl:1 | fixed:1 | flat:name:1 | iobj:1 | mark:5 | nmod:1 | nmod:poss:1 | nsubj:20 | nummod:1 | obj:14 | obl:9 | punct:27 | xcomp:3
ROOT:3 | advcl:1 | advmod:1 | aux:1 | case:3 | cc:1 | ccomp:1 | conj:1 | det:1 | mark:4 | nmod:1 | nsubj:3 | nummod:1 | obj:1 | obl:1 | parataxis:2 | punct:7,ROOT:23 | advcl:3 | advmod:14 | amod:9 | aux:5 | case:8 | cc:7 | compound:prt:3 | conj:5 | cop:4 | det:4 | dislocated:1 | expl:1 | fixed:1 | mark:2 | nmod:5 | nsubj:16 | nsubj:pass:2 | nummod:1 | obj:3 | obl:3 | punct:27 | xcomp:1
