Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.1250 | ADP:0.0625 | DET:0.0625 | NOUN:0.1250 | PART:0.1250 | PRON:0.0625 | PUNCT:0.1875 | SCONJ:0.0625 | VERB:0.1875,ADJ:0.0543 | ADP:0.0688 | ADV:0.0942 | AUX:0.0725 | CCONJ:0.0507 | DET:0.0399 | NOUN:0.1703 | NUM:0.0036 | PART:0.0435 | PRON:0.1014 | PROPN:0.0181 | PUNCT:0.1304 | SCONJ:0.0181 | SYM:0.0145 | VERB:0.1196,16,276
ADJ:0.1071 | ADP:0.0833 | ADV:0.0833 | AUX:0.0476 | DET:0.0476 | NOUN:0.3095 | PART:0.0238 | PRON:0.0476 | PUNCT:0.0833 | SCONJ:0.0238 | SYM:0.0595 | VERB:0.0833,ADJ:0.0728 | ADP:0.1068 | ADV:0.1068 | AUX:0.0243 | CCONJ:0.0534 | DET:0.0534 | NOUN:0.1845 | PART:0.0291 | PRON:0.0825 | PROPN:0.0146 | PUNCT:0.1019 | SCONJ:0.0437 | SYM:0.0097 | VERB:0.1165,84,206
ADJ:0.0435 | ADP:0.0145 | ADV:0.1594 | AUX:0.0145 | CCONJ:0.0290 | DET:0.0870 | NOUN:0.2754 | NUM:0.0290 | PART:0.0145 | PRON:0.0580 | PROPN:0.0290 | PUNCT:0.0725 | SCONJ:0.0145 | SYM:0.1014 | VERB:0.0580,ADJ:0.0654 | ADP:0.0841 | ADV:0.0701 | AUX:0.0467 | CCONJ:0.0467 | DET:0.0327 | INTJ:0.0047 | NOUN:0.1916 | PART:0.0280 | PRON:0.0794 | PROPN:0.0280 | PUNCT:0.1729 | SCONJ:0.0607 | SYM:0.0093 | VERB:0.0794,69,214
ADJ:0.0909 | ADP:0.0909 | AUX:0.0909 | CCONJ:0.0455 | DET:0.1364 | INTJ:0.0455 | NOUN:0.2273 | PROPN:0.0455 | PUNCT:0.1818 | VERB:0.0455,ADJ:0.0885 | ADP:0.0689 | ADV:0.1049 | AUX:0.0393 | CCONJ:0.0492 | DET:0.0197 | NOUN:0.1574 | PART:0.0098 | PRON:0.1115 | PROPN:0.0262 | PUNCT:0.1344 | SCONJ:0.0656 | SYM:0.0098 | VERB:0.1148,22,305
ADP:0.1000 | ADV:0.1000 | AUX:0.1000 | PART:0.1000 | PRON:0.1000 | PUNCT:0.1000 | SCONJ:0.1000 | VERB:0.3000,ADJ:0.0879 | ADP:0.1044 | ADV:0.0604 | AUX:0.0714 | CCONJ:0.0330 | DET:0.0440 | INTJ:0.0055 | NOUN:0.1703 | PART:0.0275 | PRON:0.0824 | PROPN:0.0220 | PUNCT:0.1209 | SCONJ:0.0549 | SYM:0.0110 | VERB:0.1044,10,182
ADJ:0.0909 | ADP:0.0909 | ADV:0.0455 | AUX:0.1818 | CCONJ:0.0455 | DET:0.0455 | NOUN:0.2273 | PART:0.0909 | PROPN:0.0455 | PUNCT:0.0909 | SCONJ:0.0455,ADJ:0.0688 | ADP:0.0648 | ADV:0.1255 | AUX:0.0526 | CCONJ:0.0648 | DET:0.0324 | NOUN:0.1700 | PART:0.0202 | PRON:0.0891 | PROPN:0.0202 | PUNCT:0.1174 | SCONJ:0.0607 | SYM:0.0121 | VERB:0.1012,22,247
ADJ:0.1538 | ADP:0.1538 | AUX:0.0769 | DET:0.0769 | NOUN:0.2308 | PRON:0.0769 | PUNCT:0.0769 | SCONJ:0.0769 | VERB:0.0769,ADJ:0.0427 | ADP:0.0684 | ADV:0.1709 | AUX:0.0342 | CCONJ:0.0342 | DET:0.0342 | NOUN:0.1453 | PART:0.0342 | PRON:0.1453 | PUNCT:0.1197 | SCONJ:0.0342 | VERB:0.1368,13,117
ADJ:0.0392 | ADP:0.0719 | ADV:0.1046 | AUX:0.0458 | CCONJ:0.0196 | DET:0.0392 | NOUN:0.1373 | NUM:0.0065 | PART:0.0327 | PRON:0.1438 | PROPN:0.0196 | PUNCT:0.1176 | SCONJ:0.0654 | VERB:0.1569,ADJ:0.0532 | ADP:0.0638 | ADV:0.0745 | AUX:0.0638 | CCONJ:0.0426 | DET:0.0426 | INTJ:0.0106 | NOUN:0.1383 | PART:0.0426 | PRON:0.1489 | PUNCT:0.1170 | SCONJ:0.0745 | VERB:0.1277,153,94
ADJ:0.0385 | ADP:0.1154 | ADV:0.0769 | AUX:0.0769 | NOUN:0.2692 | PRON:0.1154 | PROPN:0.0385 | PUNCT:0.1154 | SCONJ:0.0385 | VERB:0.1154,ADJ:0.0482 | ADP:0.0723 | ADV:0.1145 | AUX:0.0542 | CCONJ:0.0422 | DET:0.0301 | NOUN:0.1566 | PART:0.0301 | PRON:0.1205 | PROPN:0.0060 | PUNCT:0.1566 | SCONJ:0.0542 | SYM:0.0060 | VERB:0.1084,26,166
ADJ:0.0976 | ADP:0.1220 | ADV:0.0488 | AUX:0.0244 | CCONJ:0.0244 | DET:0.0244 | NOUN:0.2195 | PART:0.0976 | PRON:0.0244 | PROPN:0.0244 | PUNCT:0.0976 | SCONJ:0.0244 | VERB:0.1707,ADJ:0.0229 | ADP:0.0611 | ADV:0.1374 | AUX:0.0687 | CCONJ:0.0229 | DET:0.0153 | INTJ:0.0076 | NOUN:0.1679 | PART:0.0534 | PRON:0.1069 | PROPN:0.0153 | PUNCT:0.1527 | SCONJ:0.0382 | VERB:0.1298,41,131
ADJ:0.1124 | ADP:0.0562 | ADV:0.0393 | AUX:0.0674 | CCONJ:0.0674 | DET:0.0393 | INTJ:0.0056 | NOUN:0.2303 | PART:0.0112 | PRON:0.0730 | PROPN:0.0393 | PUNCT:0.1573 | SCONJ:0.0056 | VERB:0.0955,ADJ:0.0559 | ADP:0.0782 | ADV:0.1508 | AUX:0.0503 | CCONJ:0.0447 | DET:0.0168 | INTJ:0.0056 | NOUN:0.1844 | PART:0.0279 | PRON:0.0726 | PROPN:0.0112 | PUNCT:0.1229 | SCONJ:0.0559 | VERB:0.1229,178,179
ADJ:0.1389 | ADP:0.0625 | ADV:0.0833 | AUX:0.0556 | CCONJ:0.0417 | DET:0.0625 | NOUN:0.1597 | PART:0.0625 | PRON:0.0764 | PROPN:0.0139 | PUNCT:0.0833 | SCONJ:0.0486 | VERB:0.1111,ADJ:0.0632 | ADP:0.0690 | ADV:0.1552 | AUX:0.0517 | CCONJ:0.0575 | DET:0.0230 | INTJ:0.0057 | NOUN:0.1092 | NUM:0.0057 | PART:0.0057 | PRON:0.1437 | PROPN:0.0115 | PUNCT:0.1092 | SCONJ:0.0690 | SYM:0.0057 | VERB:0.1149,144,174
ADJ:0.0476 | ADP:0.0952 | DET:0.0476 | NOUN:0.2381 | PART:0.0476 | PRON:0.0952 | PUNCT:0.0952 | SCONJ:0.0476 | SYM:0.0952 | VERB:0.1905,ADJ:0.0517 | ADP:0.1207 | ADV:0.1379 | AUX:0.0345 | CCONJ:0.0517 | DET:0.0172 | NOUN:0.2414 | NUM:0.0172 | PRON:0.0517 | PROPN:0.0172 | PUNCT:0.1207 | SCONJ:0.0172 | VERB:0.1207,21,58
ADJ:0.0833 | ADP:0.0833 | ADV:0.0833 | AUX:0.0417 | CCONJ:0.0417 | DET:0.0833 | NOUN:0.1667 | PRON:0.1250 | PUNCT:0.1667 | VERB:0.1250,ADJ:0.0897 | ADP:0.0449 | ADV:0.0641 | AUX:0.0545 | CCONJ:0.0513 | DET:0.0256 | INTJ:0.0064 | NOUN:0.1827 | NUM:0.0032 | PART:0.0064 | PRON:0.0737 | PROPN:0.0064 | PUNCT:0.2564 | SCONJ:0.0288 | SYM:0.0224 | VERB:0.0833,24,312
ADJ:0.1667 | INTJ:0.1667 | PRON:0.1667 | PUNCT:0.3333 | VERB:0.1667,ADJ:0.0674 | ADP:0.0596 | ADV:0.0751 | AUX:0.0622 | CCONJ:0.0363 | DET:0.0337 | INTJ:0.0026 | NOUN:0.1762 | NUM:0.0026 | PART:0.0155 | PRON:0.0881 | PROPN:0.0052 | PUNCT:0.2176 | SCONJ:0.0363 | SYM:0.0207 | VERB:0.1010,6,386
ADJ:0.0303 | ADP:0.0606 | ADV:0.1818 | AUX:0.0303 | DET:0.0606 | NOUN:0.1212 | PART:0.0606 | PRON:0.2121 | PUNCT:0.0606 | SCONJ:0.0303 | VERB:0.1515,ADJ:0.0839 | ADP:0.0387 | ADV:0.0677 | AUX:0.0677 | CCONJ:0.0484 | DET:0.0323 | INTJ:0.0032 | NOUN:0.2097 | NUM:0.0032 | PART:0.0097 | PRON:0.0839 | PUNCT:0.2000 | SCONJ:0.0419 | SYM:0.0194 | VERB:0.0903,33,310
ADJ:0.0833 | ADP:0.0833 | ADV:0.0833 | DET:0.0833 | NOUN:0.1667 | PART:0.0833 | PRON:0.0833 | PUNCT:0.0833 | SCONJ:0.0833 | VERB:0.1667,ADJ:0.0633 | ADP:0.0633 | ADV:0.1392 | AUX:0.0506 | CCONJ:0.0380 | DET:0.0127 | NOUN:0.1772 | NUM:0.0127 | PART:0.0253 | PRON:0.1139 | PROPN:0.0253 | PUNCT:0.1519 | SCONJ:0.0127 | SYM:0.0127 | VERB:0.1013,12,79
ADP:0.0968 | ADV:0.1613 | DET:0.0645 | NOUN:0.2581 | PART:0.0323 | PRON:0.1290 | PUNCT:0.0968 | VERB:0.1613,ADJ:0.0317 | ADP:0.0952 | ADV:0.1587 | AUX:0.0159 | CCONJ:0.0317 | NOUN:0.2381 | NUM:0.0159 | PART:0.0159 | PRON:0.0794 | PROPN:0.0317 | PUNCT:0.1746 | SYM:0.0159 | VERB:0.0952,31,63
ADJ:0.1429 | NOUN:0.2857 | PROPN:0.1429 | PUNCT:0.4286,ADJ:0.0577 | ADP:0.0513 | ADV:0.1538 | AUX:0.0577 | CCONJ:0.0577 | DET:0.0256 | NOUN:0.1218 | NUM:0.0064 | PART:0.0064 | PRON:0.0897 | PROPN:0.0385 | PUNCT:0.1410 | SCONJ:0.0385 | SYM:0.0128 | VERB:0.1410,7,156
ADJ:0.1000 | ADP:0.1000 | DET:0.1000 | NOUN:0.3000 | PROPN:0.1000 | PUNCT:0.1000 | VERB:0.2000,ADJ:0.0472 | ADP:0.0866 | ADV:0.1260 | AUX:0.0315 | CCONJ:0.0630 | DET:0.0079 | NOUN:0.1575 | NUM:0.0079 | PART:0.0394 | PRON:0.0551 | PROPN:0.0315 | PUNCT:0.1102 | SCONJ:0.0236 | SYM:0.0079 | VERB:0.2047,10,127
ADJ:0.1250 | ADP:0.1250 | CCONJ:0.0625 | DET:0.1250 | NOUN:0.3750 | PRON:0.0625 | PUNCT:0.0625 | VERB:0.0625,ADJ:0.0361 | ADP:0.0602 | ADV:0.1084 | AUX:0.0482 | CCONJ:0.0422 | DET:0.0301 | NOUN:0.1265 | NUM:0.0120 | PART:0.0181 | PRON:0.0602 | PROPN:0.0482 | PUNCT:0.2831 | SCONJ:0.0120 | SYM:0.0181 | VERB:0.0964,16,166
ADJ:0.1000 | ADP:0.1000 | ADV:0.0500 | AUX:0.1000 | NOUN:0.2000 | PART:0.1000 | PROPN:0.1000 | PUNCT:0.1500 | VERB:0.1000,ADJ:0.0833 | ADP:0.0682 | ADV:0.1098 | AUX:0.0720 | CCONJ:0.0492 | DET:0.0189 | NOUN:0.2159 | NUM:0.0076 | PART:0.0076 | PRON:0.0985 | PROPN:0.0038 | PUNCT:0.1288 | SCONJ:0.0152 | SYM:0.0265 | VERB:0.0947,20,264
ADP:0.0769 | ADV:0.1538 | AUX:0.0769 | DET:0.0769 | NOUN:0.0769 | PRON:0.2308 | PUNCT:0.1538 | VERB:0.1538,ADJ:0.1077 | ADP:0.0769 | ADV:0.1077 | AUX:0.0808 | CCONJ:0.0423 | DET:0.0077 | NOUN:0.1885 | NUM:0.0077 | PART:0.0154 | PRON:0.0923 | PROPN:0.0154 | PUNCT:0.1462 | SCONJ:0.0269 | SYM:0.0192 | VERB:0.0654,13,260
ADJ:0.0973 | ADP:0.0442 | ADV:0.1416 | AUX:0.0885 | CCONJ:0.0531 | DET:0.0177 | NOUN:0.1593 | PART:0.0177 | PRON:0.1416 | PUNCT:0.1150 | SCONJ:0.0265 | VERB:0.0973,ADJ:0.0794 | ADP:0.0578 | ADV:0.1372 | AUX:0.0614 | CCONJ:0.0578 | DET:0.0036 | NOUN:0.1841 | NUM:0.0036 | PART:0.0144 | PRON:0.1011 | PROPN:0.0072 | PUNCT:0.1516 | SCONJ:0.0253 | SYM:0.0181 | VERB:0.0975,113,277
ADJ:0.0789 | ADP:0.0614 | ADV:0.1140 | AUX:0.0789 | CCONJ:0.0526 | DET:0.0088 | NOUN:0.1491 | NUM:0.0088 | PART:0.0175 | PRON:0.1404 | PROPN:0.0263 | PUNCT:0.1053 | SCONJ:0.0439 | SYM:0.0351 | VERB:0.0789,ADJ:0.0822 | ADP:0.0685 | ADV:0.1142 | AUX:0.0731 | CCONJ:0.0594 | DET:0.0183 | INTJ:0.0046 | NOUN:0.1826 | NUM:0.0046 | PART:0.0137 | PRON:0.0959 | PROPN:0.0091 | PUNCT:0.1279 | SCONJ:0.0411 | SYM:0.0137 | VERB:0.0913,114,219
ADJ:0.0652 | ADP:0.0870 | ADV:0.0870 | AUX:0.0435 | CCONJ:0.0435 | DET:0.0435 | NOUN:0.1304 | NUM:0.0217 | PART:0.0435 | PRON:0.1087 | PROPN:0.0435 | PUNCT:0.1304 | SCONJ:0.0652 | VERB:0.0870,ADJ:0.0887 | ADP:0.0819 | ADV:0.0887 | AUX:0.0785 | CCONJ:0.0614 | DET:0.0307 | NOUN:0.1638 | PART:0.0068 | PRON:0.1024 | PROPN:0.0171 | PUNCT:0.1195 | SCONJ:0.0444 | SYM:0.0102 | VERB:0.1058,46,293
ADJ:0.0492 | ADP:0.0820 | ADV:0.0820 | AUX:0.0492 | CCONJ:0.0656 | DET:0.0492 | NOUN:0.1803 | PART:0.0492 | PRON:0.1148 | PROPN:0.0656 | PUNCT:0.0820 | SCONJ:0.0164 | SYM:0.0164 | VERB:0.0984,ADJ:0.0595 | ADP:0.0774 | ADV:0.1667 | AUX:0.0595 | CCONJ:0.0655 | DET:0.0179 | NOUN:0.1190 | NUM:0.0060 | PRON:0.0774 | PROPN:0.0714 | PUNCT:0.1607 | SCONJ:0.0119 | SYM:0.0298 | VERB:0.0774,61,168
ADJ:0.5000 | NOUN:0.5000,ADJ:0.1043 | ADP:0.0870 | ADV:0.1043 | AUX:0.0261 | CCONJ:0.0435 | DET:0.0174 | NOUN:0.1739 | NUM:0.0174 | PART:0.0087 | PRON:0.0870 | PROPN:0.0348 | PUNCT:0.1391 | SCONJ:0.0174 | SYM:0.0174 | VERB:0.1217,2,115
ADJ:0.0408 | ADP:0.1020 | ADV:0.1224 | CCONJ:0.0204 | DET:0.0408 | NOUN:0.1837 | PART:0.0204 | PRON:0.0816 | PROPN:0.0816 | PUNCT:0.1633 | SCONJ:0.0204 | VERB:0.1224,ADJ:0.0760 | ADP:0.0877 | ADV:0.1228 | AUX:0.0409 | CCONJ:0.0702 | DET:0.0175 | NOUN:0.1637 | PRON:0.0760 | PROPN:0.0819 | PUNCT:0.1111 | SCONJ:0.0175 | SYM:0.0468 | VERB:0.0877,49,171
ADP:0.0909 | ADV:0.1818 | AUX:0.0909 | CCONJ:0.0909 | NUM:0.0909 | PART:0.0909 | PRON:0.1818 | PROPN:0.0909 | VERB:0.0909,ADJ:0.0813 | ADP:0.0688 | ADV:0.1437 | AUX:0.0563 | CCONJ:0.0500 | DET:0.0187 | NOUN:0.1812 | NUM:0.0063 | PART:0.0063 | PRON:0.0625 | PROPN:0.0500 | PUNCT:0.1250 | SCONJ:0.0312 | SYM:0.0375 | VERB:0.0813,11,160
NOUN:0.1429 | PROPN:0.4286 | PUNCT:0.4286,ADJ:0.0222 | ADP:0.0556 | ADV:0.1444 | AUX:0.0222 | CCONJ:0.0556 | DET:0.0222 | INTJ:0.0111 | NOUN:0.1333 | PART:0.0111 | PRON:0.1333 | PROPN:0.0667 | PUNCT:0.1222 | SCONJ:0.0333 | SYM:0.0333 | VERB:0.1333,7,90
ADJ:0.0476 | ADP:0.0476 | ADV:0.0476 | CCONJ:0.0476 | NOUN:0.1429 | PRON:0.1429 | PROPN:0.1429 | PUNCT:0.2857 | VERB:0.0952,ADJ:0.0250 | ADP:0.1000 | ADV:0.0750 | AUX:0.0375 | CCONJ:0.0500 | DET:0.0125 | INTJ:0.0125 | NOUN:0.1000 | PART:0.0250 | PRON:0.1250 | PROPN:0.1250 | PUNCT:0.1000 | SCONJ:0.0375 | SYM:0.0500 | VERB:0.1250,21,80
ADJ:0.0400 | ADP:0.0400 | ADV:0.1600 | CCONJ:0.0400 | INTJ:0.0400 | PRON:0.2000 | PROPN:0.0400 | PUNCT:0.2000 | SCONJ:0.0400 | VERB:0.2000,ADJ:0.0222 | ADP:0.0667 | ADV:0.1222 | AUX:0.0444 | CCONJ:0.0333 | DET:0.0222 | NOUN:0.1222 | PART:0.0333 | PRON:0.1000 | PROPN:0.1000 | PUNCT:0.1111 | SCONJ:0.0444 | SYM:0.0667 | VERB:0.1111,25,90
ADV:0.2000 | AUX:0.2000 | NOUN:0.2000 | PUNCT:0.2000 | VERB:0.2000,ADJ:0.0850 | ADP:0.0458 | ADV:0.1373 | AUX:0.0784 | CCONJ:0.0654 | DET:0.0131 | NOUN:0.1569 | PART:0.0131 | PRON:0.0784 | PROPN:0.0392 | PUNCT:0.1242 | SCONJ:0.0327 | SYM:0.0131 | VERB:0.1176,5,153
ADJ:0.1569 | ADP:0.1373 | ADV:0.0196 | AUX:0.0980 | CCONJ:0.0588 | NOUN:0.1765 | PRON:0.1176 | PROPN:0.0392 | PUNCT:0.0588 | SCONJ:0.0196 | VERB:0.1176,ADJ:0.0943 | ADP:0.0566 | ADV:0.0896 | AUX:0.0189 | CCONJ:0.0613 | DET:0.0189 | INTJ:0.0047 | NOUN:0.1462 | NUM:0.0047 | PART:0.0142 | PRON:0.0472 | PROPN:0.0425 | PUNCT:0.2877 | SCONJ:0.0236 | SYM:0.0047 | VERB:0.0849,51,212
ADJ:0.0448 | ADP:0.0149 | ADV:0.0149 | CCONJ:0.0597 | NOUN:0.3134 | NUM:0.0896 | PART:0.0149 | PROPN:0.0448 | PUNCT:0.3433 | SYM:0.0149 | VERB:0.0448,ADJ:0.1418 | ADP:0.0426 | ADV:0.1277 | AUX:0.0567 | CCONJ:0.0638 | DET:0.0071 | NOUN:0.1702 | PART:0.0142 | PRON:0.0567 | PROPN:0.0426 | PUNCT:0.1560 | SCONJ:0.0355 | SYM:0.0213 | VERB:0.0638,67,141
ADJ:0.0936 | ADP:0.1137 | ADV:0.0535 | AUX:0.0100 | CCONJ:0.0635 | DET:0.0334 | NOUN:0.2776 | NUM:0.0067 | PART:0.0033 | PRON:0.0535 | PROPN:0.0602 | PUNCT:0.1538 | SCONJ:0.0033 | VERB:0.0736,ADJ:0.1519 | ADP:0.0570 | ADV:0.1519 | AUX:0.0506 | CCONJ:0.0506 | DET:0.0127 | NOUN:0.1456 | PART:0.0127 | PRON:0.0506 | PROPN:0.0506 | PUNCT:0.1456 | SCONJ:0.0190 | VERB:0.1013,299,158
ADV:0.1053 | AUX:0.0526 | DET:0.0526 | NOUN:0.2105 | PRON:0.2105 | PUNCT:0.1053 | SCONJ:0.0526 | VERB:0.2105,ADJ:0.0500 | ADP:0.0773 | ADV:0.0909 | AUX:0.0273 | CCONJ:0.0273 | DET:0.0091 | NOUN:0.2727 | NUM:0.0045 | PART:0.0136 | PRON:0.0409 | PROPN:0.0545 | PUNCT:0.1818 | SCONJ:0.0091 | SYM:0.0636 | VERB:0.0773,19,220
ADJ:0.0577 | ADP:0.0962 | ADV:0.1538 | AUX:0.0577 | CCONJ:0.0577 | DET:0.0192 | NOUN:0.1346 | PART:0.0385 | PRON:0.1346 | PROPN:0.0192 | PUNCT:0.0962 | SCONJ:0.0192 | VERB:0.1154,ADJ:0.0512 | ADP:0.0546 | ADV:0.1024 | AUX:0.0273 | CCONJ:0.0341 | DET:0.0137 | NOUN:0.2321 | NUM:0.0102 | PART:0.0068 | PRON:0.0410 | PROPN:0.0375 | PUNCT:0.2628 | SCONJ:0.0102 | SYM:0.0478 | VERB:0.0683,52,293
ADJ:0.0769 | ADP:0.0769 | ADV:0.1026 | AUX:0.0769 | CCONJ:0.0256 | DET:0.0256 | NOUN:0.1538 | PART:0.0513 | PRON:0.0769 | PROPN:0.0256 | PUNCT:0.1026 | SCONJ:0.0256 | VERB:0.1795,ADJ:0.0421 | ADP:0.0550 | ADV:0.0453 | AUX:0.0162 | CCONJ:0.0356 | DET:0.0129 | NOUN:0.2395 | NUM:0.0065 | PART:0.0032 | PRON:0.0421 | PROPN:0.0421 | PUNCT:0.3333 | SCONJ:0.0194 | SYM:0.0421 | VERB:0.0647,39,309
ADJ:0.2308 | ADP:0.0769 | ADV:0.0769 | CCONJ:0.0769 | NOUN:0.2308 | PUNCT:0.2308 | VERB:0.0769,ADJ:0.0220 | ADP:0.0472 | ADV:0.0629 | AUX:0.0157 | CCONJ:0.0409 | DET:0.0063 | NOUN:0.2547 | NUM:0.0063 | PART:0.0031 | PRON:0.0472 | PROPN:0.0440 | PUNCT:0.3113 | SCONJ:0.0126 | SYM:0.0566 | VERB:0.0692,13,318
ADJ:0.0536 | ADP:0.1071 | ADV:0.0893 | AUX:0.0714 | CCONJ:0.0357 | DET:0.0179 | NOUN:0.2500 | PART:0.0357 | PRON:0.1071 | PUNCT:0.1250 | SCONJ:0.0357 | VERB:0.0714,ADJ:0.0464 | ADP:0.0464 | ADV:0.1186 | AUX:0.0567 | CCONJ:0.0361 | DET:0.0206 | NOUN:0.2371 | PART:0.0103 | PRON:0.0619 | PROPN:0.0412 | PUNCT:0.1959 | SCONJ:0.0206 | SYM:0.0412 | VERB:0.0670,56,194
ADP:0.1111 | ADV:0.1111 | INTJ:0.1111 | NOUN:0.1111 | PART:0.1111 | PRON:0.1111 | PUNCT:0.1111 | VERB:0.2222,ADJ:0.0667 | ADV:0.1333 | AUX:0.0333 | CCONJ:0.0333 | DET:0.0333 | NOUN:0.1333 | PRON:0.2000 | PUNCT:0.1000 | SCONJ:0.0667 | VERB:0.2000,9,30
ADP:0.2000 | NOUN:0.2000 | PRON:0.2000 | PUNCT:0.2000 | VERB:0.2000,ADP:0.0400 | ADV:0.1600 | AUX:0.0400 | NOUN:0.1600 | PRON:0.2000 | PUNCT:0.0800 | SCONJ:0.0800 | VERB:0.2400,5,25
NOUN:0.1667 | PRON:0.1667 | PUNCT:0.3333 | VERB:0.3333,ADP:0.0294 | ADV:0.2353 | AUX:0.0294 | CCONJ:0.0588 | DET:0.0294 | NOUN:0.1176 | PRON:0.1471 | PROPN:0.0294 | PUNCT:0.1176 | SCONJ:0.0294 | VERB:0.1765,6,34
ADP:0.1667 | ADV:0.3333 | CCONJ:0.1667 | PUNCT:0.1667 | VERB:0.1667,ADP:0.0385 | ADV:0.1923 | AUX:0.0385 | NOUN:0.1154 | PRON:0.2308 | PUNCT:0.1154 | SCONJ:0.0769 | VERB:0.1923,6,26
ADV:0.3750 | AUX:0.1250 | PRON:0.1250 | PUNCT:0.1250 | SCONJ:0.1250 | VERB:0.1250,ADJ:0.0286 | ADP:0.1143 | ADV:0.1429 | AUX:0.0571 | CCONJ:0.0571 | NOUN:0.1143 | PRON:0.2000 | PROPN:0.0286 | PUNCT:0.0857 | SCONJ:0.0571 | VERB:0.1143,8,35
ADJ:0.0833 | ADP:0.0833 | ADV:0.0833 | AUX:0.0833 | CCONJ:0.0833 | DET:0.0833 | NOUN:0.2500 | PROPN:0.0833 | PUNCT:0.0833 | VERB:0.0833,ADJ:0.0702 | ADP:0.0842 | ADV:0.0772 | AUX:0.0456 | CCONJ:0.0386 | DET:0.0211 | NOUN:0.2000 | NUM:0.0035 | PART:0.0140 | PRON:0.0912 | PROPN:0.0140 | PUNCT:0.1719 | SCONJ:0.0351 | SYM:0.0211 | VERB:0.1123,12,285
ADJ:0.0588 | ADP:0.1765 | AUX:0.0588 | DET:0.1176 | NOUN:0.2941 | PART:0.0588 | PRON:0.0588 | PROPN:0.0588 | PUNCT:0.1176,ADJ:0.1036 | ADP:0.0757 | ADV:0.0956 | AUX:0.0359 | CCONJ:0.0478 | DET:0.0199 | NOUN:0.1833 | PART:0.0159 | PRON:0.0757 | PROPN:0.0239 | PUNCT:0.1673 | SCONJ:0.0239 | SYM:0.0279 | VERB:0.1036,17,251
ADJ:0.0667 | ADV:0.1000 | AUX:0.0667 | CCONJ:0.0333 | DET:0.0333 | NOUN:0.1000 | PRON:0.1667 | PROPN:0.0333 | PUNCT:0.2000 | SCONJ:0.0333 | VERB:0.1667,ADJ:0.0702 | ADP:0.0836 | ADV:0.1003 | AUX:0.0268 | CCONJ:0.0368 | DET:0.0201 | INTJ:0.0033 | NOUN:0.1773 | NUM:0.0067 | PART:0.0201 | PRON:0.0870 | PROPN:0.0134 | PUNCT:0.1505 | SCONJ:0.0368 | SYM:0.0301 | VERB:0.1371,30,299
ADJ:0.1151 | ADP:0.1079 | ADV:0.0576 | AUX:0.0432 | CCONJ:0.0719 | DET:0.0576 | INTJ:0.0072 | NOUN:0.2158 | NUM:0.0144 | PART:0.0216 | PRON:0.0576 | PROPN:0.0288 | PUNCT:0.1007 | SCONJ:0.0144 | VERB:0.0863,ADJ:0.0664 | ADP:0.0664 | ADV:0.1084 | AUX:0.0280 | CCONJ:0.0455 | DET:0.0315 | NOUN:0.1958 | NUM:0.0105 | PART:0.0140 | PRON:0.0804 | PROPN:0.0280 | PUNCT:0.1713 | SCONJ:0.0245 | SYM:0.0140 | VERB:0.1154,139,286
ADJ:0.1011 | ADP:0.1236 | ADV:0.0562 | AUX:0.0562 | CCONJ:0.0112 | DET:0.0562 | NOUN:0.1348 | PART:0.0225 | PRON:0.1236 | PROPN:0.0112 | PUNCT:0.1461 | SCONJ:0.0337 | VERB:0.1236,ADJ:0.0854 | ADP:0.0819 | ADV:0.1032 | AUX:0.0427 | CCONJ:0.0285 | DET:0.0249 | INTJ:0.0036 | NOUN:0.1388 | NUM:0.0036 | PART:0.0214 | PRON:0.1103 | PROPN:0.0178 | PUNCT:0.1637 | SCONJ:0.0320 | SYM:0.0142 | VERB:0.1281,89,281
ADJ:0.1064 | ADP:0.0851 | ADV:0.0851 | AUX:0.0426 | CCONJ:0.0426 | DET:0.0426 | NOUN:0.2128 | PART:0.0426 | PRON:0.0213 | PROPN:0.0638 | PUNCT:0.1064 | SCONJ:0.0213 | SYM:0.0213 | VERB:0.1064,ADJ:0.0847 | ADP:0.0636 | ADV:0.1186 | AUX:0.0593 | CCONJ:0.0466 | DET:0.0254 | NOUN:0.1737 | PART:0.0169 | PRON:0.0847 | PROPN:0.0169 | PUNCT:0.1356 | SCONJ:0.0339 | SYM:0.0169 | VERB:0.1229,47,236
ADJ:0.1091 | ADP:0.0727 | ADV:0.1636 | AUX:0.0909 | CCONJ:0.0545 | DET:0.0364 | NOUN:0.2000 | NUM:0.0182 | PRON:0.0727 | PROPN:0.0182 | PUNCT:0.0727 | SCONJ:0.0364 | VERB:0.0545,ADJ:0.0658 | ADP:0.0592 | ADV:0.1053 | AUX:0.0526 | CCONJ:0.0263 | DET:0.0724 | INTJ:0.0066 | NOUN:0.1776 | PART:0.0132 | PRON:0.0592 | PROPN:0.0592 | PUNCT:0.1250 | SCONJ:0.0263 | SYM:0.0395 | VERB:0.1118,55,152
