human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.0,0.0,0.5476190476190477,0.8333333333333334,0.8333333333333334,70.56000000000003,8.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.03070175438596491,0.0,0.49344978165938863,0.6550218340611353,0.7673076923076924,136.70901983588553,4.428044280442805,0.0,0.0,2.5830258302583027,0.0,1.4760147601476015,0.7380073800738007,0.0
0.0,0.0,0.48214285714285715,0.7678571428571429,0.7678571428571429,67.5446153846154,4.838709677419354,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.02092050209205021,0.0,0.5083333333333333,0.6416666666666667,0.7472340425531916,120.69529652351738,4.794520547945205,0.0,0.0,4.794520547945205,0.0,2.054794520547945,0.3424657534246575,0.0
0.0,0.0,0.5555555555555556,1.0,1.0,,8.333333333333334,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.028688524590163935,0.0,0.5183673469387755,0.636734693877551,0.7582876712328768,114.53656678517012,4.4673539518900345,0.0,0.0,3.0927835051546393,0.0,1.3745704467353952,0.0,0.0
0.0,0.0,0.5319148936170213,0.8297872340425532,0.8297872340425532,77.315,3.7037037037037037,0.0,0.0,7.407407407407407,0.0,1.8518518518518519,0.0,0.0,0.02185792349726776,0.005494505494505495,0.5217391304347826,0.6521739130434783,0.7554117647058824,104.89545584248825,4.694835680751174,0.0,0.0,2.816901408450704,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.9076923076923077,0.9076923076923077,197.16666666666666,3.79746835443038,1.2658227848101267,0.0,2.5316455696202533,0.0,1.2658227848101267,1.2658227848101267,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.45054945054945056,0.8351648351648352,0.8351648351648352,154.5786666666667,4.62962962962963,0.9259259259259259,0.0,3.7037037037037037,0.0,0.9259259259259259,0.0,0.0
0.0,0.0,0.14285714285714285,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04316546762589928,0.014492753623188406,0.4857142857142857,0.7,0.7214634146341462,119.28994082840237,5.970149253731344,0.0,0.0,0.9950248756218906,0.0,0.9950248756218906,0.0,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.48872180451127817,0.7142857142857143,0.7361764705882353,118.66810344827587,4.0,0.0,0.0,2.2857142857142856,0.0,1.7142857142857142,0.0,0.0
0.0,0.0,0.5,0.9285714285714286,0.9285714285714286,54.88000000000004,5.882352941176471,0.0,0.0,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.4948453608247423,0.7835051546391752,0.7835051546391752,125.45333333333335,5.46875,0.0,0.0,0.0,0.0,1.5625,0.0,0.0
0.0,0.0,0.42857142857142855,1.0,1.0,,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.03550295857988166,0.005952380952380952,0.5352941176470588,0.6176470588235294,0.6528169014084506,71.22893837634028,3.6036036036036037,0.0,0.0,2.7027027027027026,0.0,0.45045045045045046,0.0,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.043859649122807015,0.008849557522123894,0.5391304347826087,0.7130434782608696,0.7025,103.08701657458565,4.054054054054054,0.0,0.6756756756756757,3.378378378378378,0.0,1.3513513513513513,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.0125,0.45121951219512196,0.7073170731707317,0.7073170731707317,82.0,2.564102564102564,0.0,0.8547008547008547,14.52991452991453,0.0,2.564102564102564,0.0,0.0
0.0,0.0,0.6666666666666666,0.8888888888888888,0.8888888888888888,,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.05263157894736842,0.017857142857142856,0.4827586206896552,0.7758620689655172,0.7758620689655172,72.45538461538462,1.639344262295082,0.0,0.0,6.557377049180328,0.0,0.819672131147541,0.0,0.0
0.0,0.0,0.46153846153846156,1.0,1.0,13.0,4.545454545454546,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.8888888888888888,0.8888888888888888,113.39999999999996,2.4096385542168677,0.0,0.0,10.843373493975905,0.0,1.2048192771084338,0.0,0.0
