Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.1111 | ADP:0.1204 | ADV:0.1019 | AUX:0.0556 | CCONJ:0.0093 | DET:0.0463 | NOUN:0.1667 | PART:0.0463 | PRON:0.0556 | PROPN:0.0370 | PUNCT:0.0463 | SCONJ:0.0463 | VERB:0.1574,ADJ:0.0865 | ADP:0.1154 | ADV:0.1058 | AUX:0.0385 | CCONJ:0.0096 | DET:0.0481 | NOUN:0.2212 | PART:0.0385 | PRON:0.0481 | PROPN:0.0288 | PUNCT:0.0673 | SCONJ:0.0385 | VERB:0.1538,108,104
ADJ:0.0545 | ADP:0.2545 | ADV:0.0364 | CCONJ:0.0182 | DET:0.0364 | NOUN:0.3455 | PART:0.0182 | PRON:0.0545 | PUNCT:0.0545 | VERB:0.1273,ADJ:0.0862 | ADP:0.2069 | ADV:0.0690 | DET:0.0172 | NOUN:0.2759 | PART:0.0690 | PROPN:0.0345 | PUNCT:0.1034 | VERB:0.1379,55,58
ADJ:0.0872 | ADP:0.1330 | ADV:0.0229 | AUX:0.0413 | CCONJ:0.0367 | DET:0.0734 | NOUN:0.2844 | NUM:0.0046 | PART:0.0229 | PRON:0.0505 | PROPN:0.0367 | PUNCT:0.0780 | SCONJ:0.0183 | VERB:0.1101,ADJ:0.1028 | ADP:0.1682 | ADV:0.0467 | AUX:0.0421 | CCONJ:0.0561 | DET:0.0327 | NOUN:0.2944 | NUM:0.0047 | PART:0.0140 | PRON:0.0234 | PROPN:0.0234 | PUNCT:0.0701 | SCONJ:0.0187 | VERB:0.1028,218,214
ADJ:0.0889 | ADP:0.1500 | ADV:0.0444 | AUX:0.0389 | CCONJ:0.0444 | DET:0.0389 | NOUN:0.2889 | NUM:0.0167 | PART:0.0444 | PRON:0.0444 | PROPN:0.0111 | PUNCT:0.0556 | SCONJ:0.0111 | VERB:0.1222,ADJ:0.1038 | ADP:0.1202 | ADV:0.0601 | AUX:0.0164 | CCONJ:0.0492 | DET:0.0437 | NOUN:0.2404 | NUM:0.0109 | PART:0.0492 | PRON:0.0383 | PROPN:0.0055 | PUNCT:0.0765 | SCONJ:0.0383 | VERB:0.1475,180,183
ADJ:0.1370 | ADP:0.1296 | ADV:0.0481 | AUX:0.0185 | CCONJ:0.0593 | DET:0.0519 | NOUN:0.2889 | NUM:0.0037 | PART:0.0185 | PRON:0.0259 | PUNCT:0.0852 | SCONJ:0.0259 | VERB:0.1074,ADJ:0.1276 | ADP:0.1070 | ADV:0.0741 | AUX:0.0329 | CCONJ:0.0535 | DET:0.0329 | NOUN:0.2634 | NUM:0.0041 | PART:0.0247 | PRON:0.0165 | PROPN:0.0041 | PUNCT:0.0988 | SCONJ:0.0412 | VERB:0.1193,270,243
ADJ:0.0632 | ADP:0.1509 | ADV:0.0877 | AUX:0.0140 | CCONJ:0.0386 | DET:0.0456 | NOUN:0.2561 | NUM:0.0175 | PART:0.0175 | PRON:0.0632 | PROPN:0.0175 | PUNCT:0.0947 | SCONJ:0.0140 | SPACE:0.0035 | VERB:0.1158,ADJ:0.0820 | ADP:0.1328 | ADV:0.0586 | AUX:0.0234 | CCONJ:0.0547 | DET:0.0352 | NOUN:0.2969 | NUM:0.0195 | PART:0.0195 | PRON:0.0273 | PROPN:0.0234 | PUNCT:0.0938 | SCONJ:0.0156 | SPACE:0.0039 | VERB:0.1133,285,256
ADJ:0.1172 | ADP:0.0703 | ADV:0.0625 | AUX:0.0547 | CCONJ:0.0625 | DET:0.0469 | NOUN:0.2812 | PART:0.0156 | PRON:0.0625 | PUNCT:0.1094 | VERB:0.1172,ADJ:0.1278 | ADP:0.1053 | ADV:0.0602 | AUX:0.0150 | CCONJ:0.0752 | DET:0.0526 | NOUN:0.3083 | NUM:0.0075 | PART:0.0075 | PRON:0.0301 | PUNCT:0.1053 | SCONJ:0.0075 | VERB:0.0977,128,133
ADJ:0.0698 | ADP:0.1628 | ADV:0.0775 | AUX:0.0310 | CCONJ:0.0465 | DET:0.0620 | NOUN:0.2326 | NUM:0.0078 | PART:0.0310 | PRON:0.0853 | PUNCT:0.0620 | SCONJ:0.0078 | VERB:0.1240,ADJ:0.1231 | ADP:0.1846 | ADV:0.0462 | AUX:0.0154 | CCONJ:0.0692 | DET:0.0308 | NOUN:0.2692 | NUM:0.0077 | PART:0.0385 | PRON:0.0154 | PUNCT:0.0615 | SCONJ:0.0077 | VERB:0.1308,129,130
ADJ:0.0684 | ADP:0.1217 | ADV:0.0532 | AUX:0.0228 | CCONJ:0.0646 | DET:0.0532 | NOUN:0.3194 | PART:0.0418 | PRON:0.0418 | PROPN:0.0076 | PUNCT:0.0532 | SCONJ:0.0076 | VERB:0.1445,ADJ:0.0809 | ADP:0.1213 | ADV:0.0441 | AUX:0.0257 | CCONJ:0.0809 | DET:0.0294 | NOUN:0.3199 | PART:0.0368 | PRON:0.0184 | PROPN:0.0074 | PUNCT:0.0662 | SCONJ:0.0331 | VERB:0.1360,263,272
ADJ:0.1159 | ADP:0.1449 | ADV:0.0507 | AUX:0.0290 | CCONJ:0.0362 | DET:0.0580 | NOUN:0.2464 | PART:0.0290 | PRON:0.0870 | PUNCT:0.0362 | SCONJ:0.0435 | VERB:0.1232,ADJ:0.0993 | ADP:0.1656 | ADV:0.0530 | CCONJ:0.0530 | DET:0.0662 | NOUN:0.2649 | PART:0.0331 | PRON:0.0662 | PUNCT:0.0397 | SCONJ:0.0397 | VERB:0.1192,138,151
